"NCBI.ID"	"KINGDOM"	"PHYLUM"	"CLASS"	"ORDER"	"FAMILY"	"GENUS"	"NCBI.NAMES"	"AGORA.NAMES"	"MODEL.NAMES"
"643"	997353	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella pallens ATCC 700821"	"Prevotella pallens ATCC 700821"	"Prevotella_pallens_ATCC_700821"
"644"	264731	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella ruminicola 23"	"Prevotella ruminicola 23"	"Prevotella_ruminicola_23"
"645"	888832	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella salivae DSM 15606"	"Prevotella salivae DSM 15606"	"Prevotella_salivae_DSM_15606"
"646"	1122991	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella shahii DSM 15611 = JCM 12083"	"Prevotella shahii JCM 12083"	"Prevotella_shahii_JCM_12083"
"647"	1002367	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella stercorea DSM 18206"	"Prevotella stercorea DSM 18206"	"Prevotella_stercorea_DSM_18206"
"648"	1122992	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella timonensis 4401737 = DSM 22865 = JCM 15640"	"Prevotella timonensis 4401737"	"Prevotella_timonensis_4401737"
"649"	679189	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella timonensis CRIS 5C-B1"	"Prevotella timonensis CRIS 5C-B1"	"Prevotella_timonensis_CRIS_5C_B1"
"650"	1122993	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	"Prevotella veroralis DSM 19559 = JCM 6290"	"Prevotella veroralis DSM 19559"	"Prevotella_veroralis_DSM_19559"
"651"	1171373	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Acidipropionibacterium"	"Acidpropionibacterium acidipropionici ATCC 4875"	"Propionibacterium acidipropionici ATCC 4875"	"Propionibacterium_acidipropionici_ATCC_4875"
"652"	267747	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium acnes KPA171202"	"Propionibacterium acnes KPA171202"	"Propionibacterium_acnes_KPA171202"
"653"	1170318	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium avidum 44067"	"Propionibacterium avidum 44067"	"Propionibacterium_avidum_44067"
"654"	754252	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Propionibacterium"	"Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1"	"Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1"	"Propionibacterium_freudenreichii_subsp_shermanii_CIRM_BIA1"
"655"	1160719	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Cutibacterium"	"Cutibacterium granulosum DSM 20700"	"Propionibacterium granulosum DSM 20700"	"Propionibacterium_granulosum_DSM_20700"
"656"	1122997	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Acidipropionibacterium"	"Acidpropionibacterium jensenii DSM 20535"	"Propionibacterium jensenii DSM 20535"	"Propionibacterium_jensenii_DSM_20535"
"657"	767029	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Pseudopropionibacterium"	"Pseudopropionibacterium propionicum F0230a"	"Propionibacterium propionicum F0230a"	"Propionibacterium_propionicum_F0230a"
"658"	525369	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Morganellaceae"	"Proteus"	"Proteus mirabilis ATCC 29906"	"Proteus mirabilis ATCC 29906"	"Proteus_mirabilis_ATCC_29906"
"659"	471881	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Morganellaceae"	"Proteus"	"Proteus penneri ATCC 35198"	"Proteus penneri ATCC 35198"	"Proteus_penneri_ATCC_35198"
"660"	520999	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Morganellaceae"	"Providencia"	"Providencia alcalifaciens DSM 30120"	"Providencia alcalifaciens DSM 30120"	"Providencia_alcalifaciens_DSM_30120"
"661"	521000	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Morganellaceae"	"Providencia"	"Providencia rettgeri DSM 1131"	"Providencia rettgeri DSM 1131"	"Providencia_rettgeri_DSM_1131"
"662"	500637	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Morganellaceae"	"Providencia"	"Providencia rustigianii DSM 4541"	"Providencia rustigianii DSM 4541"	"Providencia_rustigianii_DSM_4541"
"663"	471874	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Morganellaceae"	"Providencia"	"Providencia stuartii ATCC 25827"	"Providencia stuartii ATCC 25827"	"Providencia_stuartii_ATCC_25827"
"664"	1280694	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Pseudobutyrivibrio"	"Pseudobutyrivibrio ruminis AD2017"	"Pseudobutyrivibrio ruminis AD2017"	"Pseudobutyrivibrio_ruminis_AD2017"
"665"	411467	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Pseudoflavonifractor"	"Pseudoflavonifractor capillosus ATCC 29799"	"Pseudoflavonifractor capillosus strain ATCC 29799"	"Pseudoflavonifractor_capillosus_strain_ATCC_29799"
"666"	1089456	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas aeruginosa NCGM2.S1"	"Pseudomonas aeruginosa NCGM2.S1"	"Pseudomonas_aeruginosa_NCGM2_S1"
"667"	1248438	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas alcaliphila 34"	"Pseudomonas alcaliphila 34"	"Pseudomonas_alcaliphila_34"
"668"	205922	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas fluorescens Pf0-1"	"Pseudomonas fluorescens PfO-1"	"Pseudomonas_fluorescens_PfO_1"
"669"	1215110	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas monteilii NBRC 103158 = DSM 14164"	"Pseudomonas monteilii NBRC 103158"	"Pseudomonas_monteilii_NBRC_103158"
"670"	1123524	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas monteilii QM"	"Pseudomonas monteilii QM"	"Pseudomonas_monteilii_QM"
"671"	1437882	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas nitroreducens HBP1"	"Pseudomonas nitroreducens HBP1"	"Pseudomonas_nitroreducens_HBP1"
"672"	1033992	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas oleovorans MOIL14HWK12"	"Pseudomonas oleovorans MOIL14HWK12"	"Pseudomonas_oleovorans_MOIL14HWK12"
"673"	351746	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas putida F1"	"Pseudomonas putida F1"	"Pseudomonas_putida_F1"
"674"	996285	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"Pseudomonas stutzeri DSM 4166"	"Pseudomonas stutzeri DSM 4166"	"Pseudomonas_stutzeri_DSM_4166"
"675"	887929	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Pseudoramibacter"	"Pseudoramibacter alactolyticus ATCC 23263"	"Pseudoramibacter alactolyticus ATCC 23263"	"Pseudoramibacter_alactolyticus_ATCC_23263"
"676"	352165	"Bacteria"	"Synergistetes"	"Synergistia"	"Synergistales"	"Synergistaceae"	"Pyramidobacter"	"Pyramidobacter piscolens W5455"	"Pyramidobacter piscolens W5455"	"Pyramidobacter_piscolens_W5455"
"677"	329	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Ralstonia"	"Ralstonia pickettii"	"Ralstonia sp. 5_7_47FAA"	"Ralstonia_sp_5_7_47FAA"
"678"	1005996	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Raoultella"	"Raoultella planticola ATCC 33531"	"Raoultella planticola ATCC 33531"	"Raoultella_planticola_ATCC_33531"
"679"	525370	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"	"Rhodococcus hoagii ATCC 33707"	"Rhodococcus equi  NBRC 101255"	"Rhodococcus_equi_ATCC_33707"
"680"	1219013	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"	"Rhodococcus hoagii  NBRC 101255 = C 7"	"Rhodococcus equi ATCC 33707"	"Rhodococcus_equi_NBRC_101255"
"681"	234621	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"	"Rhodococcus erythropolis PR4"	"Rhodococcus erythropolis PR4"	"Rhodococcus_erythropolis_PR4"
"682"	1429046	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"	"Rhodococcus rhodochrous ATCC 21198"	"Rhodococcus rhodochrous ATCC 21198"	"Rhodococcus_rhodochrous_ATCC_21198"
"683"	585394	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Roseburia"	"Roseburia hominis A2-183"	"Roseburia hominis A2-183"	"Roseburia_hominis_A2_183"
"684"	536231	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Roseburia"	"Roseburia intestinalis L1-82"	"Roseburia intestinalis L1-82"	"Roseburia_intestinalis_L1_82"
"685"	622312	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Roseburia"	"Roseburia inulinivorans DSM 16841"	"Roseburia inulinivorans DSM 16841"	"Roseburia_inulinivorans_DSM_16841"
"686"	1448136	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Roseomonas"	"Roseomonas mucosa ATCC BAA-692"	"Roseomonas mucosa ATCC BAA-692"	"Roseomonas_mucosa_ATCC_BAA_692"
"687"	1125724	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Rothia"	"Rothia aeria F0474"	"Rothia aeria F0474"	"Rothia_aeria_F0474"
"688"	762948	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Rothia"	"Rothia dentocariosa ATCC 17931"	"Rothia dentocariosa ATCC 17931"	"Rothia_dentocariosa_ATCC_17931"
"689"	680646	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Rothia"	"Rothia mucilaginosa DY-18"	"Rothia mucilaginosa DY-18"	"Rothia_mucilaginosa_DY_18"
"690"	1089547	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Rudanella"	"Rudanella lutea DSM 19387"	"Rudanella lutea DSM 19387"	"Rudanella_lutea_DSM_19387"
"691"	552398	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	NA	"Ruminococcaceae bacterium D16"	"Ruminococcaceae bacterium D16"	"Ruminococcaceae_bacterium_D16"
"692"	697329	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	"Ruminococcus albus 7 = DSM 20455"	"Ruminococcus albus 7"	"Ruminococcus_albus_7"
"693"	1160721	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	"Ruminococcus bicirculans"	"Ruminococcus bicirculans 80/3"	"Ruminococcus_bicirculans_80_3"
"694"	657321	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	"Ruminococcus bromii L2-63"	"Ruminococcus bromii L2-63"	"Ruminococcus_bromii_L2_63"
"695"	411473	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	"Ruminococcus callidus ATCC 27760"	"Ruminococcus callidus ATCC 2776001"	"Ruminococcus_callidus_ATCC_2776001"
"696"	213810	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	"Ruminococcus champanellensis 18P13 = JCM 17402"	"Ruminococcus champanellensis 18P13"	"Ruminococcus_champanellensis_18P13"
"697"	1336236	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	"Ruminococcus flavefaciens ATCC 19208"	"Ruminococcus flavefaciens ATCC 19208"	"Ruminococcus_flavefaciens_ATCC_19208"
"698"	641112	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	"Ruminococcus flavefaciens FD-1"	"Ruminococcus flavefaciens FD-1"	"Ruminococcus_flavefaciens_FD_1"
"699"	1123075	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	"Ruminococcus gauvreauii DSM 19829"	"Ruminococcus gauvreauii DSM 19829"	"Ruminococcus_gauvreauii_DSM_19829"
"700"	411470	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	"Ruminococcus gnavus ATCC 29149"	"Ruminococcus gnavus ATCC 29149"	"Ruminococcus_gnavus_ATCC_29149"
"701"	471875	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	"Ruminococcus lactaris ATCC 29176"	"Ruminococcus lactaris ATCC 29176"	"Ruminococcus_lactaris_ATCC_29176"
"702"	657314	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	"Blautia obeum A2-162"	"Ruminococcus obeum A2-162"	"Ruminococcus_obeum_A2_162"
"703"	457412	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	"Ruminococcus sp. 5_1_39BFAA"	"Ruminococcus sp. 5_1_39BFAA"	"Ruminococcus_sp_5_1_39BFAA"
"704"	657323	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcus"	"Ruminococcus sp. SR1/5"	"Ruminococcus sp. SR1/5"	"Ruminococcus_sp_SR1_5"
"705"	411460	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	"Ruminococcus torques ATCC 27756"	"Ruminococcus torques ATCC 27756"	"Ruminococcus_torques_ATCC_27756"
"706"	657313	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	"Ruminococcus torques L2-14"	"Ruminococcus torques L2-14"	"Ruminococcus_torques_L2_14"
"707"	99287	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Salmonella"	"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2"	"Salmonella enterica enterica sv Typhimurium LT2"	"Salmonella_enterica_enterica_sv_Typhimurium_LT2"
"708"	641146	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Scardovia"	"Scardovia inopinata F0304"	"Scardovia inopinata F0304"	"Scardovia_inopinata_F0304"
"709"	1123242	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Schlesneria"	"Schlesneria paludicola DSM 18645"	"Schlesneria paludicola DSM 18645"	"Schlesneria_paludicola_DSM_18645"
"710"	1392501	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Selenomonadaceae"	"Selenomonas"	"Selenomonas ruminantium AC2024"	"Selenomonas ruminantium AC2024"	"Selenomonas_ruminantium_AC2024"
"711"	1441930	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Chania"	"Chania multitudinisentens RB-25"	"Serratia fonticola RB-25"	"Serratia_fonticola_RB_25"
"712"	1346614	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"Serratia liquefaciens ATCC 27592"	"Serratia liquefaciens ATCC 27592"	"Serratia_liquefaciens_ATCC_27592"
"713"	273526	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Yersiniaceae"	"Serratia"	"Serratia marcescens subsp. marcescens Db11"	"Serratia marcescens Db11"	"Serratia_marcescens_subsp_marcescens_Db11"
"714"	300267	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Shigella"	"Shigella dysenteriae Sd197"	"Shigella dysenteriae Sd197"	"Shigella_dysenteriae_Sd197"
"715"	591020	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Shigella"	"Shigella flexneri 2002017"	"Shigella flexneri 2002017"	"Shigella_flexneri_2002017"
"716"	300269	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	"Shigella"	"Shigella sonnei Ss046"	"Shigella sonnei Ss046"	"Shigella_sonnei_Ss046"
"717"	1123253	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Silanimonas"	"Silanimonas lenta DSM 16282"	"Silanimonas lenta DSM 16282"	"Silanimonas_lenta_DSM_16282"
"718"	649764	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Eggerthellales"	"Eggerthellaceae"	"Slackia"	"Slackia exigua ATCC 700122"	"Slackia exigua ATCC 700122"	"Slackia_exigua_ATCC_700122"
"719"	742818	"Bacteria"	"Actinobacteria"	"Coriobacteriia"	"Eggerthellales"	"Eggerthellaceae"	"Slackia"	"Slackia piriformis YIT 12062"	"Slackia piriformis YIT 12062"	"Slackia_piriformis_YIT_12062"
"720"	1123263	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Solobacterium"	"Solobacterium moorei DSM 22971"	"Solobacterium moorei DSM 22971"	"Solobacterium_moorei_DSM_22971"
"721"	706433	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Solobacterium"	"Solobacterium moorei F0204"	"Solobacterium moorei F0204"	"Solobacterium_moorei_F0204"
"722"	1346330	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	"Sphingobacterium paucimobilis HER1398"	"Sphingomonas paucimobilis HER1398"	"Sphingomonas_paucimobilis_HER1398"
"723"	504472	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Spirosoma"	"Spirosoma linguale DSM 74"	"Spirosoma linguale DSM 74"	"Spirosoma_linguale_DSM_74"
"724"	1212545	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus arlettae CVD059"	"Staphylococcus arlettae CVD059"	"Staphylococcus_arlettae_CVD059"
"725"	451515	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus aureus subsp. aureus USA300_FPR3757"	"Staphylococcus aureus subsp. aureus USA300_FPR3757"	"Staphylococcus_aureus_subsp_aureus_USA300_FPR3757"
"726"	1296619	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus capitis CR01"	"Staphylococcus capitis CR0101"	"Staphylococcus_capitis_CR0101"
"727"	1189311	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus capitis QN1"	"Staphylococcus capitis QN1"	"Staphylococcus_capitis_QN1"
"728"	435838	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus capitis C87"	"Staphylococcus caprae C87"	"Staphylococcus_caprae_C87"
"729"	1415164	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus cohnii hu-01"	"Staphylococcus cohnii hu-01"	"Staphylococcus_cohnii_hu_01"
"730"	176280	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus epidermidis ATCC 12228"	"Staphylococcus epidermidis ATCC 12228"	"Staphylococcus_epidermidis_ATCC_12228"
"731"	1159488	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus equorum subsp. equorum Mu2"	"Staphylococcus equorum subsp. equorum Mu2"	"Staphylococcus_equorum_subsp_equorum_Mu2"
"732"	279808	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus haemolyticus JCSC1435"	"Staphylococcus haemolyticus JCSC1435"	"Staphylococcus_haemolyticus_JCSC1435"
"733"	435837	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus hominis subsp. hominis C80"	"Staphylococcus hominis subsp. hominis C80"	"Staphylococcus_hominis_subsp_hominis_C80"
"734"	1095731	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Staphylococcus intermedius SK54 = ATCC 27335"	"Staphylococcus intermedius ATCC 27335"	"Staphylococcus_intermedius_ATCC_27335"
"735"	698737	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus lugdunensis HKU09-01"	"Staphylococcus lugdunensis HKU09-01"	"Staphylococcus_lugdunensis_HKU09_01"
"736"	1276282	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus pasteuri SP1"	"Staphylococcus pasteuri SP1"	"Staphylococcus_pasteuri_SP1"
"737"	904314	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus pettenkoferi VCU012"	"Staphylococcus pettenkoferi VCU012"	"Staphylococcus_pettenkoferi_VCU012"
"738"	342451	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292"	"Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305"	"Staphylococcus_saprophyticus_subsp_saprophyticus_ATCC_15305"
"739"	1232666	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus sciuri subsp. sciuri Z8"	"Staphylococcus sciuri subsp. sciuri Z8"	"Staphylococcus_sciuri_subsp_sciuri_Z8"
"740"	883166	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus simulans ACS-120-V-Sch1"	"Staphylococcus simulans ACS-120-V-Sch1"	"Staphylococcus_simulans_ACS_120_V_Sch1"
"741"	1167632	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus vitulinus F1028"	"Staphylococcus vitulinus F1028"	"Staphylococcus_vitulinus_F1028"
"742"	1194526	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus warneri SG1"	"Staphylococcus warneri SG1"	"Staphylococcus_warneri_SG1"
"743"	1353979	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus xylosus DMB3-Bh1"	"Staphylococcus xylosus DMB3-Bh1"	"Staphylococcus_xylosus_DMB3_Bh1"
"744"	1262650	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	"Staphylococcus xylosus NJ"	"Staphylococcus xylosus NJ"	"Staphylococcus_xylosus_NJ"
"745"	1163399	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"	"Stenotrophomonas maltophilia D457"	"Stenotrophomonas maltophilia D457"	"Stenotrophomonas_maltophilia_D457"
"746"	1255680	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"	"Stenotrophomonas rhizophila PCA13"	"Stenotrophomonas rhizophila PCA13"	"Stenotrophomonas_rhizophila_PCA13"
"747"	1211844	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Candidatus Stoquefichus"	"Candidatus Stoquefichus massiliensis AP9"	"Stoquefichus massiliensis AP9"	"Stoquefichus_massiliensis_AP9"
"748"	205921	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus agalactiae A909"	"Streptococcus agalactiae A909"	"Streptococcus_agalactiae_A909"
"749"	742820	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus anginosus 1_2_62CV"	"Streptococcus anginosus 1_2_62CV"	"Streptococcus_anginosus_1_2_62CV"
"750"	888833	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus australis ATCC 700641"	"Streptococcus australis ATCC 700641"	"Streptococcus_australis_ATCC_700641"
"751"	1095730	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	"Streptococcus constellatus subsp. constellatus SK53"	"Streptococcus constellatus subsp. constellatus SK53"	"Streptococcus_constellatus_subsp_constellatus_SK53"
