mets,metNames,metID,metFormulas,metCharges,metKEGGID,metHMDBID,b
dtdp4d6dg[c],"dTDP-4-dehydro-6-deoxy-alpha-D-glucose(2-)",cpdAGORA0838,C16H22N2O15P2,-2,C11907,HMDB01399,0
dtdp4d6dm[c],"dTDP-4-dehydro-6-deoxy-L-mannose(2-)",cpdAGORA0839,C16H22N2O15P2,-2,C00688,HMDB01399,0
dtdp[c],"dTDP",cpdAGORA0840,C10H13N2O11P2,-3,C00363,HMDB01274,0
dtdpglu[c],"dTDP-glucose(2-)",cpdAGORA0841,C16H24N2O16P2,-2,C00842,HMDB01328,0
dtdprmn[c],"dTDP-L-rhamnose",cpdAGORA0842,C16H24N2O15P2,-2,C03319,HMDB06354,0
dtmp[c],"dTMP",cpdAGORA0843,C10H13N2O8P,-2,C00364,HMDB01227,0
dttp[c],"dTTP",cpdAGORA0844,C10H13N2O14P3,-4,C00459,HMDB01342,0
dudp[c],"dUDP",cpdAGORA0845,C9H11N2O11P2,-3,C01346,HMDB01000,0
dump[c],"dUMP",cpdAGORA0846,C9H11N2O8P,-2,C00365,HMDB01409,0
duri[c],"Deoxyuridine",cpdAGORA0847,C9H12N2O5,0,C00526,HMDB00012,0
dutp[c],"dUTP",cpdAGORA0848,C9H11N2O14P3,-4,C00460,HMDB01191,0
dxyl5p[c],"1-deoxy-D-xylulose 5-phosphate",cpdAGORA0849,C5H9O7P,-2,,,0
e4hglu[c],"erythro-4-hydroxy-L-glutamate(1-)",cpdAGORA0850,C5H8NO5,-1,C05947,HMDB02273,0
e4p[c],"D-Erythrose 4-phosphate",cpdAGORA0851,C4H7O7P,-2,C00279,HMDB01321,0
eig3p[c],"D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate",cpdAGORA0852,C6H9N2O6P,-2,,,0
etha[c],"etha[c]",cpdAGORA0853,C2H8NO,1,C00189,HMDB00149,0
etoh[c],"ethanol",cpdAGORA0854,C2H6O,0,C00469,HMDB00108,0
etoh[e],"ethanol",cpdAGORA0855,C2H6O,0,C00469,HMDB00108,0
f1a[e],"F1alpha",cpdAGORA0856,C22H37N2O15X,0,,,0
f1a_rl[e],"released F1alpha antigen",cpdAGORA0857,C22H38N2O16,0,G00727,,0
f1p[c],"D-Fructose 1-phosphate",cpdAGORA0858,C6H11O9P,-2,C01094,HMDB01076,0
f6p[c],"D-Fructose 6-phosphate",cpdAGORA0859,C6H11O9P,-2,C00085,HMDB00124,0
fa11[c],"Fatty acid (Iso-C17:0)",cpdAGORA0860,C17H33O2,-1,,,0
fa12[c],"Fatty acid (Anteiso-C17:0)",cpdAGORA0861,C17H33O2,-1,,,0
fa1[c],"Fatty acid (Iso-C14:0)",cpdAGORA0862,C14H27O2,-1,,,0
fa3[c],"Fatty acid (Iso-C15:0)",cpdAGORA0863,C15H29O2,-1,,,0
fa4[c],"Fatty acid (Anteiso-C15:0)",cpdAGORA0864,C15H29O2,-1,,,0
fa6[c],"Fatty acid (iso-C16:0)",cpdAGORA0865,C16H31O2,-1,,,0
fad[c],"Flavin adenine dinucleotide oxidized",cpdAGORA0866,C27H31N9O15P2,-2,C00016,HMDB01248,0
fadh2[c],"Flavin adenine dinucleotide reduced",cpdAGORA0867,C27H33N9O15P2,-2,C01352,HMDB01197,0
fc1p[c],"L-Fuculose 1-phosphate",cpdAGORA0868,C6H11O8P,-2,,,0
fcl_L[c],"L-fuculose",cpdAGORA0869,C6H12O5,0,,,0
fdp[c],"D-Fructose 1,6-bisphosphate",cpdAGORA0870,C6H10O12P2,-4,C00354,HMDB01058,0
fdxox[c],"Oxidized ferredoxin",cpdAGORA0871,X,0,C00139,,0
fdxrd[c],"Reduced ferredoxin",cpdAGORA0872,XH2,0,C00138,,0
fe2[c],"Fe2+",cpdAGORA0873,Fe,2,C14818,HMDB00692,0
fe2[e],"Fe2+",cpdAGORA0874,Fe,2,C14818,HMDB00692,0
fe3[c],"Fe3+",cpdAGORA0875,Fe,3,C14819,HMDB12943,0
fe3[e],"Fe3+",cpdAGORA0876,Fe,3,C14819,HMDB12943,0
fgam[c],"N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide",cpdAGORA0877,C8H13N2O9P,-2,C04376,HMDB01308,0
ficytC[c],"Ferricytochrome c",cpdAGORA0878,C42H54FeN8O6S2,3,,,0
fmn[c],"FMN",cpdAGORA0879,C17H19N4O9P,-2,C00061,HMDB01520,0
fmnh2[c],"Reduced FMN",cpdAGORA0880,C17H21N4O9P,-2,,,0
focytC[c],"Ferrocytochrome C",cpdAGORA0881,C42H54FeN8O6S2,2,,,0
fol[c],"Folate",cpdAGORA0882,C19H18N7O6,-1,C00504,HMDB00121,0
fol[e],"Folate",cpdAGORA0883,C19H18N7O6,-1,C00504,HMDB00121,0
for[c],"Formate",cpdAGORA0884,CHO2,-1,C00058,HMDB00142,0
for[e],"Formate",cpdAGORA0885,CHO2,-1,C00058,HMDB00142,0
fpram[c],"2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine",cpdAGORA0886,C8H15N3O8P,-1,C04640,HMDB00999,0
fprica[c],"5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide",cpdAGORA0887,C10H13N4O9P,-2,C04734,HMDB01439,0
frdp[c],"Farnesyl diphosphate",cpdAGORA0888,C15H25O7P2,-3,C00448,HMDB00961,0
fru[c],"D-Fructose",cpdAGORA0889,C6H12O6,0,C02336,HMDB00660,0
fuc_L[c],"L-fucose",cpdAGORA0890,C6H12O5,0,C01019,HMDB00174,0
fuc_L[e],"L-fucose",cpdAGORA0891,C6H12O5,0,C01019,HMDB00174,0
fum[c],"Fumarate",cpdAGORA0892,C4H2O4,-2,C00122,HMDB00134,0
g1p[c],"D-Glucose 1-phosphate",cpdAGORA0893,C6H11O9P,-2,C00103,HMDB01586,0
g1p_B[c],"beta D-Glucose 1-phosphate",cpdAGORA0894,C6H11O9P,-2,C00663,,0
g3p[c],"Glyceraldehyde 3-phosphate",cpdAGORA0895,C3H5O6P,-2,C00661,HMDB01112,0
g3pc[c],"sn-Glycero-3-phosphocholine",cpdAGORA0896,C8H20NO6P,0,C00670,HMDB00086,0
g3pe[c],"sn-Glycero-3-phosphoethanolamine",cpdAGORA0897,C5H14NO6P,0,,,0
g3pg[c],"Glycerophosphoglycerol",cpdAGORA0898,C6H14O8P,-1,,,0
g6p[c],"D-Glucose 6-phosphate",cpdAGORA0899,C6H11O9P,-2,C00092,HMDB01401,0
g6p_B[c],"beta-D-glucose 6-phosphate",cpdAGORA0900,C6H11O9P,-2,C01172,,0
gal1a3acgal[e],"Alpha-1,3-Galactose-N-acetylgalactosamine",cpdAGORA0901,C14H25NO11,0,G00763,,0
gal1b3acgal[e],"Beta-1,3-Galactose-N-acetylgalactosamine",cpdAGORA0902,C14H25NO11,0,G10607,,0
gal1p[c],"(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl phosphate",cpdAGORA0903,C6H11O9P,-2,C00446,HMDB00645,0
gal[c],"D-Galactose",cpdAGORA0904,C6H12O6,0,C00984,HMDB00143,0
gal[e],"D-Galactose",cpdAGORA0905,C6H12O6,0,C00984,HMDB00143,0
gam1p[c],"D-Glucosamine 1-phosphate",cpdAGORA0906,C6H13NO8P,-1,,,0
gam6p[c],"D-Glucosamine 6-phosphate",cpdAGORA0907,C6H13NO8P,-1,C00352,HMDB01254,0
gar[c],"N1-(5-Phospho-D-ribosyl)glycinamide",cpdAGORA0908,C7H14N2O8P,-1,C03838,HMDB02022,0
gdp[c],"GDP",cpdAGORA0909,C10H12N5O11P2,-3,C00035,HMDB01201,0
gdptp[c],"Guanosine 3-diphosphate 5-triphosphate",cpdAGORA0910,C10H11N5O20P5,-7,,,0
ggdp[c],"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",cpdAGORA0911,C20H33O7P2,-3,C00353,HMDB04486,0
glc_D[c],"D-glucose",cpdAGORA0912,C6H12O6,0,C00031,HMDB00122,0
glc_D[e],"D-glucose",cpdAGORA0913,C6H12O6,0,C00031,HMDB00122,0
glc_bD[c],"beta D-glucose",cpdAGORA0914,C6H12O6,0,,,0
gln_L[c],"L-glutamine",cpdAGORA0915,C5H10N2O3,0,C00064,HMDB00641,0
gln_L[e],"L-glutamine",cpdAGORA0916,C5H10N2O3,0,C00064,HMDB00641,0
glu5p[c],"L-Glutamate 5-phosphate",cpdAGORA0917,C5H8NO7P,-2,C03287,HMDB01228,0
glu5sa[c],"L-Glutamate 5-semialdehyde",cpdAGORA0918,C5H9NO3,0,C01165,HMDB02104,0
glu_D[c],"D-Glutamate",cpdAGORA0919,C5H8NO4,-1,,,0
glu_L[c],"L-glutamate(1-)",cpdAGORA0920,C5H8NO4,-1,C00025,HMDB00148,0
glu_L[e],"L-glutamate(1-)",cpdAGORA0921,C5H8NO4,-1,C00025,HMDB00148,0
glutrna[c],"L-Glutamyl-tRNA(Glu)",cpdAGORA0922,C5H7NO3R,0,,,0
glx[c],"glyoxylate",cpdAGORA0923,C2H1O3,-1,C00048,HMDB00119,0
gly[c],"Glycine",cpdAGORA0924,C2H5NO2,0,C00037,HMDB00123,0
gly[e],"Glycine",cpdAGORA0925,C2H5NO2,0,C00037,HMDB00123,0
glyald[c],"D-Glyceraldehyde",cpdAGORA0926,C3H6O3,0,C02154,HMDB01051,0
glyasn[c],"Glycyl-L-asparagine",cpdAGORA0927,C6H11N3O4,0,,,0
glyasn[e],"Glycyl-L-asparagine",cpdAGORA0928,C6H11N3O4,0,,,0
glyasp[c],"Glycyl-L-aspartate",cpdAGORA0929,C6H9N2O5,-1,,,0
glyasp[e],"Glycyl-L-aspartate",cpdAGORA0930,C6H9N2O5,-1,,,0
glyb[c],"glycine betaine",cpdAGORA0931,C5H11NO2,0,C00719,HMDB00043,0
glyb[e],"glycine betaine",cpdAGORA0932,C5H11NO2,0,C00719,HMDB00043,0
glyc3p[c],"Glycerol 3-phosphate",cpdAGORA0933,C3H7O6P,-2,C00093,HMDB00126,0
glyc3p[e],"Glycerol 3-phosphate",cpdAGORA0934,C3H7O6P,-2,C00093,HMDB00126,0
glyc45tca[c],"glycerol teichoic acid (n=45), linked, unsubstituted",cpdAGORA0935,X,0,,,0
glyc45tcaala_D[c],"glycerol teichoic acid (n=45), linked, D-ala substituted",cpdAGORA0936,X,0,,,0
glyc45tcaglc[c],"glycerol teichoic acid (n=45), linked, glucose substituted",cpdAGORA0937,X,0,,,0
glyc[c],"Glycerol",cpdAGORA0938,C3H8O3,0,C00116,HMDB00131,0
glyc_R[c],"D-glycerate",cpdAGORA0939,C3H5O4,-1,C00258,HMDB00139,0
glyclt[c],"glycolate",cpdAGORA0940,C2H3O3,-1,C00160,HMDB00115,0
glycogen[c],"glycogen",cpdAGORA0941,C6H10O5,0,,,0
glycogenb[c],"glycogen(n-1)",cpdAGORA0942,X,0,,,0
glycys[c],"Gly-Cys",cpdAGORA0943,C5H10N2O3S,0,,,0
glycys[e],"Gly-Cys",cpdAGORA0944,C5H10N2O3S,0,,,0
glygln[c],"Glycyl-L-glutamine",cpdAGORA0945,C7H13N3O4,0,,,0
glygln[e],"Glycyl-L-glutamine",cpdAGORA0946,C7H13N3O4,0,,,0
glyglu[c],"Glycyl-L-glutamate",cpdAGORA0947,C7H11N2O5,-1,,,0
glyglu[e],"Glycyl-L-glutamate",cpdAGORA0948,C7H11N2O5,-1,,,0
glyleu[c],"Glycylleucine",cpdAGORA0949,C8H16N2O3,0,C02155,HMDB00759,0
glyleu[e],"Glycylleucine",cpdAGORA0950,C8H16N2O3,0,C02155,HMDB00759,0
glymet[c],"Glycyl-L-methionine",cpdAGORA0951,C7H14N2O3S,0,,,0
glymet[e],"Glycyl-L-methionine",cpdAGORA0952,C7H14N2O3S,0,,,0
glyphe[c],"Glycylphenylalanine",cpdAGORA0953,C11H14N2O3,0,,,0
glyphe[e],"Glycylphenylalanine",cpdAGORA0954,C11H14N2O3,0,,,0
glypro[c],"Glycylproline",cpdAGORA0955,C7H12N2O3,0,,HMDB00721,0
glypro[e],"Glycylproline",cpdAGORA0956,C7H12N2O3,0,,HMDB00721,0
glytyr[c],"Glycyl-L-tyrosine",cpdAGORA0957,C11H14N2O4,0,,,0
glytyr[e],"Glycyl-L-tyrosine",cpdAGORA0958,C11H14N2O4,0,,,0
gmp[c],"GMP",cpdAGORA0959,C10H12N5O8P,-2,C00144,HMDB01397,0
gncore1[e],"GlcNAc-alpha-1,4-Core 1",cpdAGORA0960,C22H37N2O15X,0,,,0
gncore1_rl[e],"released GlcNAc-alpha-1,4-Core 1",cpdAGORA0961,C22H38N2O16,0,G09115,,0
gncore2[e],"GlcNAc-alpha-1,4-Core 2",cpdAGORA0962,C30H50N3O20X,0,,,0
gncore2_rl[e],"released GlcNAc-alpha-1,4-Core 2",cpdAGORA0963,C30H51N3O21,0,G03301,,0
grdp[c],"Geranyl diphosphate",cpdAGORA0964,C10H17O7P2,-3,C00341,HMDB01285,0
gsn[c],"Guanosine",cpdAGORA0965,C10H13N5O5,0,C00387,HMDB00133,0
gthrd[c],"Reduced glutathione",cpdAGORA0966,C10H16N3O6S,-1,C00051,HMDB00125,0
gtp[c],"GTP",cpdAGORA0967,C10H12N5O14P3,-4,C00044,HMDB01273,0
gua[c],"Guanine",cpdAGORA0968,C5H5N5O,0,C00242,HMDB00132,0
h2mb4p[c],"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate",cpdAGORA0969,C5H9O8P2,-3,,,0
h2o2[c],"Hydrogen peroxide",cpdAGORA0970,H2O2,0,C00027,HMDB03125,0
h2o[c],"Water",cpdAGORA0971,H2O,0,C00001,HMDB02111,0
h2o[e],"Water",cpdAGORA0972,H2O,0,C00001,HMDB02111,0
h2s[c],"Hydrogen sulfide",cpdAGORA0973,H2S,0,,,0
h[c],"proton",cpdAGORA0974,H,1,C00080,HMDB01362,0
h[e],"proton",cpdAGORA0975,H,1,C00080,HMDB01362,0
hco3[c],"Bicarbonate",cpdAGORA0976,CHO3,-1,C00288,HMDB00595,0
hcys_L[c],"L-homocysteine",cpdAGORA0977,C4H9NO2S,0,C05330,HMDB00742,0
hdca[c],"Hexadecanoate (n-C16:0)",cpdAGORA0978,C16H31O2,-1,C00249,HMDB00220,0
hdcea[c],"Hexadecenoate (n-C16:1)",cpdAGORA0979,C16H29O2,-1,C08362,HMDB03229,0
hdcoa[c],"Hexadecenoyl-CoA (n-C16:1CoA)",cpdAGORA0980,C37H60N7O17P3S,-4,,HMDB06532,0
hdeACP[c],"cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1)",cpdAGORA0981,C27H49N2O8PRS,-1,,,0
hepdp[c],"all-trans-Heptaprenyl diphosphate",cpdAGORA0982,C35H57O7P2,-3,,,0
hethmpp[c],"Hydroxy ethyl Thiamin diphosphate",cpdAGORA0983,C14H20N4O8P2S,-2,,,0
hexACP[c],"Hexanoyl-ACP (n-C6:0ACP)",cpdAGORA0984,C17H31N2O8PRS,-1,,,0
hexdp[c],"all-trans-Hexaprenyl diphosphate",cpdAGORA0985,C30H49O7P2,-3,,,0
hg2[c],"Hg2+",cpdAGORA0986,Hg,2,,,0
hg2[e],"Hg2+",cpdAGORA0987,Hg,2,,,0
his_L[c],"L-histidine",cpdAGORA0988,C6H9N3O2,0,C00135,HMDB00177,0
his_L[e],"L-histidine",cpdAGORA0989,C6H9N3O2,0,C00135,HMDB00177,0
hisp[c],"L-Histidinol phosphate",cpdAGORA0990,C6H11N3O4P,-1,,,0
histd[c],"L-Histidinol",cpdAGORA0991,C6H12N3O,1,,,0
histl_L[c],"L-Histidinal",cpdAGORA0992,C6H10N3O,1,,,0
hom_L[c],"L-homoserine",cpdAGORA0993,C4H9NO3,0,C00263,HMDB00719,0
hxan[c],"Hypoxanthine",cpdAGORA0994,C5H4N4O,0,C00262,HMDB00157,0
hxan[e],"Hypoxanthine",cpdAGORA0995,C5H4N4O,0,C00262,HMDB00157,0
i17tca1[c],"Isoheptadecanoyllipoteichoic acid (n=24), linked, unsubstituted",cpdAGORA0996,C121H236O135P24,-24,,,0
i17tcaacgam[c],"Isoheptadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine",cpdAGORA0997,C313H548N24O255P24,-24,,,0
i17tcaala_D[c],"Isoheptadecanoyllipoteichoic acid (n=24), linked, D-alanine substituted",cpdAGORA0998,C193H332O135N24P24,0,,,0
i17tcaglc[c],"Isoheptadecanoyllipoteichoic acid (n=24), linked, glucose substituted",cpdAGORA0999,C265H476O255P24,-24,,,0
iasp[c],"Iminoaspartate",cpdAGORA1000,C4H3NO4,-2,,,0
ibcoa[c],"isobutyryl-CoA(4-)",cpdAGORA1001,C25H38N7O17P3S,-4,C00630,HMDB01243,0
ichor[c],"Isochorismate",cpdAGORA1002,C10H8O6,-2,,,0
icit[c],"Isocitrate",cpdAGORA1003,C6H5O7,-3,C00311,HMDB00193,0
idp[c],"IDP(3-)",cpdAGORA1004,C10H11N4O11P2,-3,C00104,HMDB03335,0
ihdcoa[c],"fa6coa,Iso-C16:0 CoA   Isohexadecanoyl-CoA",cpdAGORA1005,C37H62N7O17P3S,-4,,,0
ihpdcoa[c],"fa11coa, Iso-C17:0 CoA   Isoheptadecanoyl-CoA",cpdAGORA1006,C38H64N7O17P3S,-4,,,0
ile_L[c],"L-isoleucine",cpdAGORA1007,C6H13NO2,0,C00407,HMDB00172,0
ile_L[e],"L-isoleucine",cpdAGORA1008,C6H13NO2,0,C00407,HMDB00172,0
im4ac[c],"imidazol-4-ylacetate",cpdAGORA1009,C5H5N2O2,-1,C02835,HMDB02024,0
im4act[c],"imidazole-4-acetaldehyde",cpdAGORA1010,C5H6N2O,0,C05130,HMDB03905,0
imacp[c],"3-(Imidazol-4-yl)-2-oxopropyl phosphate",cpdAGORA1011,C6H7N2O5P,-2,,,0
imp[c],"IMP",cpdAGORA1012,C10H11N4O8P,-2,C00130,HMDB00175,0
indole[c],"Indole",cpdAGORA1013,C8H7N,0,,,0
indpyr[c],"Indolepyruvate",cpdAGORA1014,C11H8NO3,-1,,,0
ins[c],"Inosine",cpdAGORA1015,C10H12N4O5,0,C00294,HMDB00195,0
ipdcoa[c],"fa3coa,Iso-C15:0 CoA   Isopentadecanoyl-CoA",cpdAGORA1016,C36H60N7O17P3S,-4,,,0
ipdp[c],"Isopentenyl diphosphate",cpdAGORA1017,C5H9O7P2,-3,C00129,HMDB01347,0
isomal[c],"Isomaltose,  Brachiose",cpdAGORA1018,C12H22O11,0,C00252,,0
itdcoa[c],"fa1coa,Iso-C14:0 CoA   Isotetradecanoyl-CoA",cpdAGORA1019,C35H58N7O17P3S,-4,,,0
itp[c],"ITP(3-)",cpdAGORA1020,C10H11N4O14P3,-4,C00081,HMDB00189,0
ivcoa[c],"Isovaleryl-CoA",cpdAGORA1021,C26H40N7O17P3S,-4,C02939,HMDB01113,0
k[c],"potassium",cpdAGORA1022,K,1,C00238,HMDB00586,0
k[e],"potassium",cpdAGORA1023,K,1,C00238,HMDB00586,0
l2a6o[c],"L-2-Amino-6-oxopimelate",cpdAGORA1024,C7H10NO5,-1,,,0
lac_D[c],"(R)-lactate",cpdAGORA1025,C3H5O3,-1,C00256,HMDB01311,0
lac_D[e],"(R)-lactate",cpdAGORA1026,C3H5O3,-1,C00256,HMDB01311,0
lac_L[c],"(S)-lactate",cpdAGORA1027,C3H5O3,-1,C00186,HMDB00190,0
lac_L[e],"(S)-lactate",cpdAGORA1028,C3H5O3,-1,C00186,HMDB00190,0
lald_L[c],"(S)-lactaldehyde",cpdAGORA1029,C3H6O2,0,C00424,HMDB03052,0
lcts[c],"Lactose",cpdAGORA1030,C12H22O11,0,C00243,HMDB00186,0
lcts[e],"Lactose",cpdAGORA1031,C12H22O11,0,C00243,HMDB00186,0
leu_L[c],"L-leucine",cpdAGORA1032,C6H13NO2,0,C00123,HMDB00687,0
leu_L[e],"L-leucine",cpdAGORA1033,C6H13NO2,0,C00123,HMDB00687,0
lgt_S[c],"(R)-S-lactoylglutathionate(1-)",cpdAGORA1034,C13H20N3O8S,-1,C03451,HMDB01066,0
lpam[c],"lipoamide",cpdAGORA1035,C8H15NOS2,0,C00248,HMDB00962,0
lys_L[c],"L-lysinium(1+)",cpdAGORA1036,C6H15N2O2,1,C00047,HMDB00182,0
lys_L[e],"L-lysinium(1+)",cpdAGORA1037,C6H15N2O2,1,C00047,HMDB00182,0
m12dahglyc[c],"Monoglucosyl-1,2 dianteisoheptadecanoylglycerol",cpdAGORA1038,C43H82O10,0,,,0
m12dihglyc[c],"Monoglucosyl-1,2 diisoheptadecanoylglycerol",cpdAGORA1039,C43H82O10,0,,,0
m12dsglyc[c],"Monoglucosyl-1,2 distearoylglycerol",cpdAGORA1040,C45H86O10,0,,,0
madg[c],"alpha-Methyl-D-glucoside",cpdAGORA1041,C7H14O6,0,,,0
malACP[c],"Malonyl-[acyl-carrier protein]",cpdAGORA1042,C14H22N2O10PRS,-2,,,0
mal_D[c],"D-Malate",cpdAGORA1043,C4H4O5,-2,,,0
mal_L[c],"(S)-malate(2-)",cpdAGORA1044,C4H4O5,-2,C00149,HMDB00156,0
malcoa[c],"Malonyl-CoA",cpdAGORA1045,C24H33N7O19P3S,-5,C00083,HMDB01175,0
malt[c],"Maltose",cpdAGORA1046,C12H22O11,0,C00208,HMDB00163,0
malt[e],"Maltose",cpdAGORA1047,C12H22O11,0,C00208,HMDB00163,0
malthp[c],"maltoheptaose",cpdAGORA1048,C42H72O36,0,,HMDB13000,0
malthx[c],"Maltohexaose",cpdAGORA1049,C36H62O31,0,C01936,HMDB12253,0
malthx[e],"Maltohexaose",cpdAGORA1050,C36H62O31,0,C01936,HMDB12253,0
maltpt[c],"maltopentaose",cpdAGORA1051,C30H52O26,0,,HMDB12254,0
malttr[c],"maltotriose",cpdAGORA1052,C18H32O16,0,C01835,HMDB01262,0
malttr[e],"maltotriose",cpdAGORA1053,C18H32O16,0,C01835,HMDB01262,0
maltttr[c],"Maltotetraose",cpdAGORA1054,C24H42O21,0,C02052,HMDB01296,0
man6p[c],"D-Mannose 6-phosphate",cpdAGORA1055,C6H11O9P,-2,C00275,HMDB01078,0
mantr[c],"mannotriose (beta-1,4)",cpdAGORA1056,C18H32O16,0,,,0
mantr[e],"mannotriose (beta-1,4)",cpdAGORA1057,C18H32O16,0,,,0
mbdg[c],"beta-Methylglucoside",cpdAGORA1058,C7H14O6,0,,,0
melib[c],"Melibiose",cpdAGORA1059,C12H22O11,0,,,0
meoh[c],"methanol",cpdAGORA1060,CH4O,0,C00132,HMDB01875,0
met_D[c],"D-Methionine",cpdAGORA1061,C5H11NO2S,0,,,0
met_D[e],"D-Methionine",cpdAGORA1062,C5H11NO2S,0,,,0
met_L[c],"L-methionine",cpdAGORA1063,C5H11NO2S,0,C00073,HMDB00696,0
met_L[e],"L-methionine",cpdAGORA1064,C5H11NO2S,0,C00073,HMDB00696,0
metala[c],"L-methionyl-L-alanine",cpdAGORA1065,C8H16N2O3S,0,,,0
metala[e],"L-methionyl-L-alanine",cpdAGORA1066,C8H16N2O3S,0,,,0
methf[c],"5,10-Methenyltetrahydrofolate",cpdAGORA1067,C20H20N7O6,-1,C00445,HMDB01354,0
metsox_R_L[c],"L-methionine-R-sulfoxide",cpdAGORA1068,C5H11NO3S,0,,,0
metsox_R_L[e],"L-methionine-R-sulfoxide",cpdAGORA1069,C5H11NO3S,0,,,0
metsox_S_L[c],"L-Methionine Sulfoxide",cpdAGORA1070,C5H11NO3S,0,,,0
metsox_S_L[e],"L-Methionine Sulfoxide",cpdAGORA1071,C5H11NO3S,0,,,0
mg2[c],"magnesium",cpdAGORA1072,Mg,2,,,0
mg2[e],"magnesium",cpdAGORA1073,Mg,2,,,0
mlthf[c],"5,10-Methylenetetrahydrofolate",cpdAGORA1074,C20H21N7O6,-2,C00143,HMDB01533,0
mn2[c],"Mn2+",cpdAGORA1075,Mn,2,,,0
mn2[e],"Mn2+",cpdAGORA1076,Mn,2,,,0
mql8[c],"Menaquinol 8",cpdAGORA1077,C51H74O2,0,,,0
mqn7[c],"Menaquinone 7",cpdAGORA1078,C46H64O2,0,C00828,,0
mqn7[e],"Menaquinone 7",cpdAGORA1079,C46H64O2,0,C00828,,0
mqn8[c],"Menaquinone 8",cpdAGORA1080,C51H72O2,0,C00828,,0
mthgxl[c],"methylglyoxal",cpdAGORA1081,C3H4O2,0,C00546,HMDB01167,0
myrsACP[c],"Myristoyl-ACP (n-C14:0ACP)",cpdAGORA1082,C25H47N2O8PRS,-1,,,0
n6all26d[c],"N6-Acetyl-LL-2,6-diaminoheptanedioate",cpdAGORA1083,C9H15N2O5,-1,C04390,,0
na1[c],"Sodium",cpdAGORA1084,Na,1,C01330,HMDB00588,0
na1[e],"Sodium",cpdAGORA1085,Na,1,C01330,HMDB00588,0
nac[c],"Nicotinate",cpdAGORA1086,C6H4NO2,-1,C00253,HMDB01488,0
nac[e],"Nicotinate",cpdAGORA1087,C6H4NO2,-1,C00253,HMDB01488,0
nad[c],"Nicotinamide adenine dinucleotide",cpdAGORA1088,C21H26N7O14P2,-1,C00003,HMDB00902,0
nadh[c],"Nicotinamide adenine dinucleotide - reduced",cpdAGORA1089,C21H27N7O14P2,-2,C00004,HMDB01487,0
nadp[c],"Nicotinamide adenine dinucleotide phosphate",cpdAGORA1090,C21H25N7O17P3,-3,C00006,HMDB00217,0
nadph[c],"Nicotinamide adenine dinucleotide phosphate - reduced",cpdAGORA1091,C21H26N7O17P3,-4,C00005,HMDB00221,0
ncam[c],"Nicotinamide",cpdAGORA1092,C6H6N2O,0,C00153,HMDB01406,0
ncptrc[c],"N-Carbamoylputrescine",cpdAGORA1093,C5H14N3O,1,C00436,,0
nh4[c],"Ammonium",cpdAGORA1094,H4N,1,C00014,HMDB00051,0
nh4[e],"Ammonium",cpdAGORA1095,H4N,1,C00014,HMDB00051,0
nicrns[c],"Nicotinate D-ribonucleoside",cpdAGORA1096,C11H13NO6,0,C05841,HMDB06809,0
nicrnt[c],"Nicotinate D-ribonucleotide",cpdAGORA1097,C11H12NO9P,-2,C01185,HMDB01132,0
nmn[c],"NMN",cpdAGORA1098,C11H14N2O8P,-1,C00455,HMDB00229,0
np2msucc[c],"Naphthyl-2-methyl-succinic acid",cpdAGORA1099,C15H12O4,-2,,,0
o2[c],"O2",cpdAGORA1100,O2,0,C00007,HMDB01377,0
o2[e],"O2",cpdAGORA1101,O2,0,C00007,HMDB01377,0
o2s[c],"superoxide",cpdAGORA1102,O2,-1,C00704,HMDB02168,0
oaa[c],"Oxaloacetate",cpdAGORA1103,C4H2O5,-2,C00036,HMDB00223,0
ocACP[c],"Octanoyl-ACP (n-C8:0ACP)",cpdAGORA1104,C19H35N2O8PRS,-1,,,0
ocdcaACP[c],"Octadecanoyl-ACP (n-C18:0ACP)",cpdAGORA1105,C29H55N2O8PRS,-1,,,0
ocdca[c],"octadecanoate (n-C18:0)",cpdAGORA1106,C18H35O2,-1,C01530,HMDB00827,0
ocdca[e],"octadecanoate (n-C18:0)",cpdAGORA1107,C18H35O2,-1,C01530,HMDB00827,0
ocdcea[c],"octadecenoate (n-C18:1)",cpdAGORA1108,C18H33O2,-1,C00712,HMDB00207,0
octdp[c],"all-trans-Octaprenyl diphosphate",cpdAGORA1109,C40H65O7P2,-3,,,0
octeACP[c],"cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)",cpdAGORA1110,C29H53N2O8PRS,-1,,,0
odecoa[c],"Octadecenoyl-CoA (n-C18:1CoA)",cpdAGORA1111,C39H64N7O17P3S,-4,C00510,HMDB01322,0
ohpb[c],"2-Oxo-3-hydroxy-4-phosphobutanoate",cpdAGORA1112,C4H4O8P,-3,,,0
